TL_BASED_ISE,USD_BASED_ISE,SP,DAX,FTSE,NIKKEI,BOVESPA,EU,EM,MACD Line,Signal Line,Buy/Hold/Sell
0.002509442,0.010777477,0.008806056,0.014579985,0.016658706,0.013051646,0.0,0.015583349,0.010025827,-0.003644220621171448,-0.0026748420932935523,1
-0.009497407,-0.006658603,0.0,0.003329304,0.002854109,0.006979791,0.021012589,0.002873531,0.013928806,-0.0039045738742641838,-0.002920788449487679,1
-0.005834448,-0.008671602,0.007752278,0.016738829,0.01145557,-0.007832791,0.000950201,0.01084736,-0.002746053,-0.003771856288269723,-0.0030910020172440883,1
0.007574225,-0.002567542,0.010368274,0.00367266,-0.003322661,0.019354473,0.010751868,-0.00103475,0.009233671,-0.0025552547188657498,-0.002983852557568421,2
0.036271557,0.040760842,-0.001351306,0.005214478,0.00476039,-0.006617068,-0.002908421,0.005179929,0.003606254,0.0007162861303767554,-0.0022438248199793858,2
-0.001994969,-0.005213742,0.006319121,-0.000672343,0.001475515,-0.023469587,0.008564121,-0.000698728,-0.008405198,0.0002186991391757505,-0.0017513200281483584,2
-0.012536673,-0.004136276,0.003130399,0.001553886,0.004611876,0.00152402,0.00670439,0.004297024,0.008323168,-0.001014573352070198,-0.0016039706929327263,2
0.016615187,0.025284654,0.015207304,0.012583534,0.016132238,0.005188316,0.019169169,0.014512465,0.015813252,0.00035625204051067645,-0.0012119261462440458,2
0.006084621,0.011543224,-0.003064311,0.005402676,0.007756573,0.016706504,-0.002901027,0.005445147,0.005761581,0.0005861562192030472,-0.0008523096731546272,2
0.004157378,0.000267365,0.002633813,-0.004776585,0.001721987,-0.007039407,0.00772294,-0.00036404,0.000412402,0.0006058606656917666,-0.0005606756053853484,2
0.008195123,0.004858922,-0.006979274,-0.00031212,-0.006497119,0.016608748,-0.003415873,-0.002200783,-0.004004496,0.0009364933138929625,-0.00026124182152968613,2
0.009023651,0.008482327,-0.009556581,-0.017129237,-0.011762884,0.0,-0.007466312,-0.014179304,-0.010152977,0.0012509570533998397,4.1197953456219134e-05,2
-0.007433515,-0.012106949,-0.006109338,-0.00425509,0.000570782,-0.026742327,0.005149428,-0.002034007,-0.00059241,0.00017025429404929002,6.700922157483332e-05,2
0.004001644,0.000624585,0.017652877,0.027374714,0.016296382,-0.025298876,0.015796766,0.017615119,-0.003191672,0.00023381554093920712,0.00010037048544770808,2
0.011414049,0.014048353,-0.00223207,-0.00398085,-0.001162183,0.009018586,-0.001338208,-0.001245038,0.008961924,0.0008722523278819811,0.00025474685393456274,2
-0.009442384,-0.006064639,-0.003333824,-0.006736539,-0.005012834,0.003264897,0.004610893,-0.004051818,-0.000743823,-0.00030124834473964964,0.00014354781419972023,1
-0.002213036,-0.006405308,-0.026097229,-0.021481345,-0.016913099,-0.015373314,-0.017364366,-0.017376967,-0.003233047,-0.0006405248011214341,-1.3266708864510688e-05,1
-0.020018346,-0.026805495,-0.004515691,-0.015722781,-0.01177715,-0.025040742,0.011724119,-0.016212542,-0.0087413,-0.0023194062799835285,-0.0004744946230883144,1
0.023026511,0.032177895,0.014765453,0.007461259,0.007110786,-0.005913542,0.019378789,0.008032903,0.001991938,-0.00017456082417720373,-0.0004145078633060923,2
0.031160934,0.044574339,0.013612406,0.026650954,0.022377758,0.001787643,0.004830464,0.023523141,0.013076211,0.0021567625491916735,9.974621919346102e-05,2
-0.008730222,-0.009687353,0.00270795,-0.002989809,-0.005679782,0.011061401,-0.000526698,-0.004043262,0.004295981,0.0007765200238463348,0.0002351009801240358,2
0.01706096,0.022759764,0.007442123,0.013346692,0.008905403,0.003348606,0.017753912,0.010892793,0.00769598,0.0017436998041391706,0.000536820744927063,2
0.006746257,0.004064031,0.005624801,-0.000815511,0.001415209,0.018532577,0.004865809,9.16e-05,0.006176262,0.0016587654351859328,0.000761209682978837,2
0.015520491,0.015381762,0.004376823,0.012414134,0.009313514,0.005989183,0.008934388,0.010575071,0.004343661,0.002273256815398279,0.0010636191094627256,2
-0.01843108,-0.014092117,-0.002791504,-0.011988795,-0.010825728,0.0,0.0,-0.010315897,4.48e-05,2.0403092342022918e-05,0.0008549759060385849,1
0.018883892,0.026777977,0.017393671,0.024175548,0.019596792,-0.001623895,0.023769337,0.019869578,0.016426627,0.0012318065047006296,0.000930342025770994,2
-0.000160911,0.001926307,0.004148815,-0.004000036,-0.006317357,0.017581736,0.007554361,-0.004118031,0.001776709,0.0006476308289966618,0.0008737997864161276,1
-0.024346941,-0.034743583,-0.008131019,-0.015099439,-0.006299717,0.00184522,-0.007569466,-0.009167473,-0.00619924,-0.0017468066178987294,0.00034967850555315606,1
0.009915384,0.010606877,0.009361385,0.018829544,0.017437916,-0.002054253,0.015572973,0.01594895,0.010830679,-0.0008697073020953994,0.00010580134402344492,1
0.01507818,0.018463331,-0.006258672,-0.006994001,-0.007240005,0.009753472,-0.029215459,-0.005858889,-0.003248157,0.00023923687125874732,0.0001324884494705054,2
0.004774399,-0.003019502,-0.008893203,0.003730277,0.002761565,-0.000333813,0.002798402,0.001612484,-0.002497166,0.00028338751372708254,0.00016266826232182085,2
-0.005441211,-0.009280968,0.010587366,-0.012169423,-0.009651017,-0.006428974,0.009861728,-0.010527017,-0.005011615,-0.0005001713554448777,3.01003387684811e-05,1
0.007105868,0.010879518,-0.012253261,-0.003943263,0.006736868,0.001539648,-0.016403557,-0.000778076,0.003919997,-0.00010746433855930021,2.587403302924832e-06,1
-0.002934588,-0.010121663,-0.011786491,-0.017235792,-0.009756362,0.007714027,0.000414922,-0.013986319,0.000255686,-0.0005995111965869512,-0.00011783231667505042,1
-0.01632457,-0.026367552,-0.003323385,-0.001266274,0.001789718,-0.014596557,-0.03002245,0.000550359,-0.014859632,-0.0020463325497220818,-0.0005035323632844568,1
-0.030082971,-0.030080424,-0.019734359,-0.024931016,-0.023460916,-0.013546473,-0.048646098,-0.021614441,-0.02595065,-0.0042540981602561395,-0.0012536455226787935,1
-0.035849614,-0.036051349,-0.006195842,-0.014904187,-0.007091458,-0.004008998,0.022743939,-0.005098468,-0.006025,-0.006395366358914554,-0.0022819896899259457,1
0.005735384,-0.001328301,0.006435592,0.002924642,0.011823963,-0.023369712,0.017667081,0.006416061,-0.001535758,-0.004682794984661732,-0.0027621507488731034,1
-0.02390659,-0.030117918,0.002423036,-0.014367602,-0.013272131,0.004210263,0.0,-0.014107112,-0.007353045,-0.005652273321096621,-0.003340175263317807,1
0.020219135,0.028040939,0.00104211,0.016833799,0.013937989,0.0,0.02007084,0.016556042,0.018558259,-0.0028274221610997104,-0.0032376246428741876,2
0.000351028,0.004521631,0.019052883,0.006716638,0.00345923,-0.012971414,0.014029703,0.006450039,0.00236358,-0.0021669184565090427,-0.003023483405601159,2
-0.006962099,-0.001013832,0.002500083,0.001336473,0.003330642,0.007372851,-0.005414533,0.001380545,0.004129933,-0.0022081188841328345,-0.0028604105013074945,2
0.016985685,0.022223315,0.021995171,0.023672397,0.017826815,0.002004252,0.026753968,0.019047949,0.017839994,-0.0003048702531557657,-0.002349302451677149,2
0.00751899,0.007653769,-6.4e-05,-0.001160874,-0.000898172,0.0062745,0.001343224,-0.002355524,0.004411033,0.00043457535655093497,-0.0017925268900315322,2
0.015029496,0.017689104,0.005019358,0.009777103,0.006916092,9.62e-05,0.00192867,0.00648076,0.007978584,0.0016080893114919404,-0.0011124036497268377,2
-0.002417171,-0.006917942,-0.010312341,-0.000774776,0.001840032,-0.006829608,-0.030305118,-0.000105516,-0.010681845,0.0011174264270735002,-0.00066643763436677,2
-0.006258617,-0.009044561,0.005722896,0.004029681,0.003764345,-0.003492249,0.013531422,0.001930278,0.002916671,0.00041382961198835734,-0.0004503841850957446,2
0.00685869,0.010121533,0.014363915,0.020535632,0.016162763,0.002133785,0.019719781,0.014123227,0.01569294,0.0009042573566466229,-0.000179455876747271,2
-0.031914469,-0.034907071,0.000919076,-0.004556587,-0.006860195,-0.006275279,0.011624134,-0.006568908,0.000917437,-0.001814824724119805,-0.0005065296462217779,1
-0.017581763,-0.0164249,-0.000468443,0.001587406,-0.000711078,-0.005475434,-0.013291515,0.000538703,-0.001784346,-0.002781128197320763,-0.0009614493564415752,1
-0.006598214,-0.013773197,-0.013516784,-0.014870868,-0.014024999,-0.013245613,-0.002845466,-0.015621595,-0.005447913,-0.0026303292805674866,-0.0012952253412667578,1
-0.019347799,-0.022447375,-0.003220084,-0.006868283,-0.003099127,-0.005438097,0.007240748,-0.005852463,-0.003116793,-0.003499267599461886,-0.0017360337929057837,1
0.012533508,0.013944427,0.013523927,0.024132783,0.019629363,-0.010169798,0.0,0.020448651,0.007984955,-0.001596943941797289,-0.0017082158226840848,2
-0.00630611,-0.010003918,-0.00053348,-0.005560568,-0.00589917,0.0,0.007575003,-0.006402333,-0.004366385,-0.0015911961037320048,-0.0016848118788936688,2
0.00055265,0.006343138,0.004494025,0.005825982,0.007634196,0.004251934,0.008873566,0.00538219,0.004211632,-0.0010214219860856712,-0.0015521339003320693,2
0.011903098,-0.000838954,-0.001594961,-0.004561466,-0.009853035,0.01373337,0.009218681,-0.008318025,-0.004415635,0.00034207119681244416,-0.0011732928809031666,2
0.038612983,0.045764354,0.000342636,0.000877292,0.002857252,0.003830851,0.001006117,0.002869599,0.005985534,0.003537139872030066,-0.00023120633031651982,2
0.036468359,0.042937262,-0.008437646,-0.001961561,-0.002706667,0.037655681,-0.004381808,-7.26e-05,0.003023668,0.005829008405019449,0.0009808366167506743,2
0.008514453,0.011556349,0.00549437,0.008163663,0.001767682,0.004491949,-0.010462209,0.007764681,-7.46e-05,0.005328263272712666,0.0018503219479430728,2
-0.003723744,-0.011418107,-0.002471451,-0.005671256,-0.002200676,0.014364649,0.01334176,-0.003357898,0.000403137,0.0038989542274129522,0.002260048403837049,2
-0.006519958,-0.008669326,-0.010304438,-0.016764488,-0.016632558,-0.002671846,-0.011494464,-0.015214504,-0.006006925,0.0025116328737300473,0.002310365297815649,2
-0.008229144,-0.011447394,0.003665636,-0.007187485,-0.003682751,-0.013477367,0.004169712,-0.00846942,-0.004478545,0.0012597322724761993,0.002100238692747759,1
0.008292258,0.010238217,0.005822698,0.010774209,0.007752496,-0.01428485,0.010472525,0.008986643,0.003191354,0.0015824891260629711,0.001996688779410801,1
-0.004204453,-4.14e-05,0.003676275,0.00824579,0.003274322,0.024542197,0.007811917,0.003094079,0.005524348,0.0008204386258087212,0.0017614387486903848,1
0.016307467,0.01066707,0.00693534,0.007954327,0.010154291,-0.000216686,0.001183125,0.008030007,0.00432518,0.001850319285525519,0.001779214856057412,2
0.004990278,-8.19e-05,-0.00556247,0.001563684,-0.005565475,-0.002199201,-0.000548103,-0.001427231,-0.003226927,0.001733323888073453,0.0017700366624606202,1
0.007262631,0.00852825,0.001127594,0.015722357,0.006505713,0.009272117,-0.009990441,0.010294153,-0.001744163,0.0018031781716478976,0.0017766649642980757,2
-0.016948929,-0.022729184,-0.011880825,-0.010042756,-0.019492167,-0.00133817,-0.022906153,-0.013355087,-0.009605113,-9.404820649467748e-05,0.001402522330139525,1
0.003501244,0.002705254,0.005812939,-0.002266256,-0.003994475,-0.002142241,-0.004093774,-0.005558315,-0.003679224,5.194546361847203e-05,0.0011324069568353146,1
0.022530184,0.019354087,0.010448907,0.016889059,0.018531052,0.00407567,-0.013095524,0.015016334,-0.003770928,0.0016837141057479891,0.0012426683866178494,2
0.004894702,0.00344592,0.00355724,0.002553002,0.006533202,0.018925254,0.022394312,0.007488026,0.009237022,0.0015361586287575613,0.001301366435045792,2
-0.007211305,-0.007540691,0.002296069,0.001974271,0.00816743,0.015194209,0.002533203,0.004134724,0.007803515,0.000437325054712888,0.001128558158979211,1
0.00581665,0.01348731,0.005242394,0.007605159,0.005568563,0.0,0.004620241,0.001824665,0.004780622,0.0006106988574134413,0.001024986298666057,1
0.003891123,0.005091265,0.001153372,0.0,0.006494488,-0.00401396,0.0,0.0,0.000340369,0.0005859702095713554,0.0009371830808471166,1
-0.000811768,-0.001677504,0.0,0.0,0.0,0.013206723,0.0,0.003681056,0.004142079,0.00018475879556086126,0.0007866982237898656,1
0.00322285,0.005816643,-0.001401965,0.001436601,0.0,0.000360093,0.00578571,0.004186106,-0.000190542,0.00019016372271768835,0.0006673913235754303,1
-0.002274045,-0.004334286,0.000195328,-0.009043439,-0.007327798,-0.008649774,0.004266393,-0.00746846,0.000340849,-0.00024626750019761823,0.0004846595588208206,1
0.022138372,0.034372174,-0.010100375,0.015138061,0.002775005,0.010221194,0.0210203,0.000783591,0.00685449,0.0013620349411398447,0.0006601346352846255,2
0.010229371,0.014477562,0.015916069,0.0,0.016017643,0.0,0.0,0.016777763,0.00839901,0.001656573416471064,0.0008594223915219134,2
0.013898022,0.024018915,0.003110806,-0.00272182,0.00402802,0.002534611,0.002780057,0.00131582,0.00806674,0.002161114768842517,0.0011197608669860342,2
0.007956979,0.005706348,0.000545376,0.000409408,0.001357159,0.004634515,0.006937723,0.000585708,0.00532962,0.0020578532570379865,0.0013073793449964249,2
0.007771749,0.007498474,0.003993283,-0.002483888,-0.000596923,-0.00465043,-0.00393824,-0.000359589,-0.006374655,0.0019387228617054443,0.0014336480483382289,2
-0.003189192,0.000835311,0.002877549,0.003027297,0.001356129,0.010862314,-0.002672088,0.003554423,0.001229253,0.0009489163166598548,0.0013367017020025542,1
-0.016130747,-0.006032639,0.001745232,0.000478552,0.000704461,0.007456628,0.002416559,-0.000497677,0.005447372,-0.0008697617580191584,0.0008954090099982118,1
-0.00454863,-0.004338703,-0.009425438,-0.016272734,-0.007139781,0.0,-0.005081536,-0.009893407,-0.003729203,-0.0013608106134662405,0.00044416508530532124,1
0.017559249,0.021362493,0.008291384,0.003383132,-0.004593435,-0.013334968,0.004399805,-7.47e-05,-0.007263452,3.356379634413594e-05,0.00036204482751308416,1
0.00207392,-0.002075816,0.002423567,0.004307228,0.0045025,0.015954902,-0.008331836,0.005499697,0.002312679,-0.00010965701166259535,0.0002677044596779483,1
-0.013516994,-0.015515838,-0.010882186,-0.019033264,-0.007814822,0.006799546,-0.011860723,-0.011114664,-0.002056452,-0.0014643370268386103,-7.870383762536356e-05,1
0.010044257,0.013494937,0.012422194,0.007220334,0.007123448,-0.011633501,0.006113663,0.005403105,0.001725396,-0.0006294784206092065,-0.00018885875422213218,1
0.011097874,0.007783483,0.0,0.009740279,0.003397687,-0.008342332,0.00729312,0.005296237,0.002118634,0.00011583584247737682,-0.00012791983488223037,2
0.00559711,0.002293962,-0.010654438,-0.0211286,-0.016883672,-0.002546691,-0.024749831,-0.017593107,-0.009050756,0.0002596440681368532,-5.040705427841363e-05,2
-0.003033665,-0.01301137,-0.019126605,-0.018030406,-0.015935777,0.012116266,-0.028707259,-0.013776535,-0.014855548,-0.0003191394471922554,-0.00010415353286118201,1
-0.023856682,-0.027452668,-0.022389806,-0.009027974,-0.006034931,-0.025898322,-0.000754774,-0.008199445,-0.012384604,-0.0024300607696189865,-0.0005693349802127431,1
0.005236694,0.003951546,0.004587541,-0.011292033,-0.008084639,-0.007378995,-0.010566044,-0.007667436,-0.004143634,-0.001735384397968823,-0.0008025448637639592,1
0.000671833,-0.008489498,-0.004212071,0.006647636,0.003150745,-0.017987842,0.0,0.003881709,-0.017437655,-0.001535494278494454,-0.0009491347467100583,1
-0.004547723,0.000287764,0.004868323,-0.004549107,-0.011320444,-0.007114645,-0.006952874,-0.010127461,-0.007275356,-0.0017777615374136616,-0.0011148601048507792,1
0.012852447,0.012920276,-0.011888153,-0.018397215,-0.013856946,0.01569829,0.007929139,-0.012274409,0.010577309,-0.0005592649291888516,-0.0010037410697183937,2
-0.002190987,-0.000908373,-0.009877767,0.012280944,0.008283224,-0.020983357,-0.002839913,0.010072536,-0.006314758,-0.0007982749709415325,-0.0009626478499630215,2
0.015891732,0.015822193,0.014165355,0.008113141,0.011288078,0.000684211,0.01773123,0.008520053,0.001816917,0.0004660597013985573,-0.0006769063396907057,2
-0.006837607,-0.00318405,0.012889515,0.009711326,0.006818187,0.016142372,0.008838432,0.009226841,0.001154004,-0.0003618425648030186,-0.0006138935847131683,2
-0.001432456,0.000667055,-0.005489426,-0.006601821,-0.005732524,0.003199938,-0.000804338,-0.005941013,0.011540842,-0.0005751802430065769,-0.0006061509163718501,2
-0.029575211,-0.040104449,-0.031635816,-0.024784117,-0.021901495,-0.004657935,-0.048466862,-0.027518736,-0.019774104,-0.002980776482393435,-0.0010810760295761673,1
-0.038300784,-0.053826569,0.002892972,-0.018035461,-0.01537255,-0.029286272,-0.018485573,-0.021005008,-0.02729,-0.0055275910229904,-0.001970379028259014,1
-0.030015785,-0.031003435,-0.008902849,0.009251668,0.006185262,-0.010522409,0.006194626,0.006990165,-0.003809534,-0.006799054449467548,-0.002936114112500721,1
0.017725401,0.024150031,0.012955814,0.002441933,0.003821998,-0.001902969,0.024479016,0.002812647,0.012960538,-0.003909319455631119,-0.0031307551811268013,1
-0.00510604,-0.00277599,0.007398858,0.006907373,0.003943854,0.015909378,0.02156801,0.005973752,0.003336998,-0.003422042950141046,-0.003189012734929651,1
0.015960155,0.013763277,0.0,-0.005876669,0.005731788,0.0,0.0,0.000520113,0.0111113,-0.0013207817804785724,-0.0028153665440394356,2
-0.00619301,-0.009244139,-0.002748402,-0.000643384,-0.003687892,0.0,-0.004152024,-0.003473171,-0.002354158,-0.00142664693994129,-0.0025376226232198067,2
0.005285259,0.006210933,0.017840667,0.001945241,0.00484967,-0.007847648,0.021481974,0.002932286,0.002296293,-0.0005776862539383994,-0.0021456353493635254,2
0.008033964,0.011155246,0.0,0.014594224,0.014714623,0.002090032,0.0,0.01261871,0.005947344,0.0003133071182518835,-0.0016538468558404437,2
0.029039821,0.032506145,0.004228991,0.010003233,0.006178316,0.026802541,0.0,0.010460354,0.010310325,0.0026834892968512613,-0.0007863796253021024,2
-0.015578937,-0.024484193,0.006563167,0.005661717,0.00914954,0.002796172,0.008155698,0.007058343,-0.002326162,0.0009505574401496443,-0.000438992212211753,2
0.016435847,0.012866975,0.002184195,0.00730372,0.006196607,-0.020735598,-0.003529424,0.006743182,-0.008235251,0.0021359006350212912,7.598635723485598e-05,2
-0.013711428,-0.007825399,-0.001046374,-0.005891087,-0.001139091,0.026983641,-0.006128479,-0.002708243,0.008018818,0.000635336749734841,0.000187856435734853,2
-0.02262045,-0.032981934,-0.012176614,-0.014942926,-0.006937181,-0.0046616,-0.016145356,-0.011454109,-0.001826145,-0.001258250234288957,-0.00010136489826990907,1
-0.03476938,-0.043526856,0.009673506,0.002039293,0.00521675,-0.01491639,-0.004745921,0.003122244,-0.006394627,-0.003696636159055311,-0.0008204191504269897,1
-0.018702566,-0.020265321,-0.002083164,-0.014923347,-0.012183446,-0.009543543,0.004942549,-0.014050056,-0.006927662,-0.004283242406245508,-0.0015129838015906936,1
0.019627036,0.022167027,0.001404348,0.011882495,0.014352198,0.002379872,0.005760663,0.013824601,0.007745793,-0.001636390248278339,-0.001537665090928223,1
0.029306318,0.029827052,0.010107284,0.020341986,0.009553621,0.00453541,0.010842768,0.013641532,0.011574976,0.0012281390975488822,-0.0009845042532328021,2
0.005696108,0.008177214,0.002327644,0.010974804,0.014362047,0.004881862,0.008162585,0.010262272,0.00828374,0.0015749970286521391,-0.0004726039968558137,2
0.00432159,0.003799038,0.000429127,0.007127584,0.008913314,0.003057392,-0.002038104,0.008006659,0.003711996,0.0017191549743621143,-3.425220261222798e-05,2
-0.005009524,-0.00872609,0.003729217,-0.003885239,-0.001084952,-0.010532058,0.002569101,-0.000617057,-0.004067471,0.0010681453538741812,0.00018622730868505394,2
0.022773381,0.022575537,0.0139103,0.014056986,0.013049525,0.021764786,0.015103242,0.014754495,0.010645201,0.002762222598463416,0.0007014263666407265,2
0.01266815,0.022410944,-0.000175654,-0.00024674,0.001231428,0.020708088,-0.003958614,0.001064674,0.009756269,0.0032518974813717664,0.0012115205895869346,2
-0.006335257,-0.012297362,0.001711315,0.00169702,-0.000785083,-0.001727368,0.014491643,-0.000303826,0.001288432,0.0020825459341704982,0.0013857256585036474,2
-0.003915514,-0.002936129,0.004514325,0.008598831,0.006813215,-0.000353026,0.005775517,0.007955017,0.002852183,0.0013356825289749545,0.001375717032597909,1
-0.007161671,-0.005587472,0.00403337,-0.001363635,-0.004139321,0.009518242,-0.001344163,-0.003856762,-0.002285129,0.00047635898898651917,0.001195845423875631,1
-0.002744684,0.003557005,-0.00021737,0.002775875,0.001476488,0.008060293,-0.007814672,0.001601952,2.82e-05,0.00015002345205400455,0.0009866810295113058,1
-0.005021298,-0.006337363,0.000452076,-0.007013474,-0.005650891,6.7e-05,-0.004582092,-0.006702784,-0.00754002,-0.000288972440992782,0.0007315503354104882,1
0.023990399,0.024778658,0.007749057,0.011357184,0.004726117,-0.002819266,0.013212057,0.008422483,0.006678935,0.0016847014482251207,0.0009221805579734149,2
0.019908239,0.027046714,0.005804795,0.008885227,0.0042965,0.011616042,-0.003136078,0.005994462,0.011753411,0.0028861858748615065,0.0013149816213510333,2
-0.014267377,-0.018503617,-0.000325895,-0.001988936,-0.000354384,-0.009536449,-0.000372974,-0.002990566,-0.000118508,0.0010683688545951807,0.001265659067999863,1
-0.00182161,-0.007749177,-0.005099485,-0.004982194,0.001328292,0.007482156,-0.012532107,-0.001628348,-0.001747153,0.0006248028146750564,0.0011374878173349018,1
0.008486639,-0.000333173,0.00508233,0.000847123,-0.000991624,-0.004682661,0.003089847,-0.001586534,-0.00595858,0.0010924697655225325,0.0011284842069724278,1
0.008486611,0.009199751,0.007145391,0.004959705,0.005142217,0.0,0.004984515,0.006135255,0.002049152,0.0014464234647272168,0.0011920720585233858,2
0.014337851,0.015642971,-0.005508385,0.003604767,0.000757609,0.003787087,-0.006854691,-0.000184603,-0.000280023,0.0021740197422615575,0.0013884615952710203,2
0.034020727,0.034281823,-0.001705629,0.015437439,0.008715149,0.001277036,-0.006858168,0.009993925,-3.32e-05,0.004289442606445807,0.001968657797505978,2
-0.007637163,-0.0025391,0.000737463,-0.002105608,-0.004304243,0.015351349,0.003515045,-0.003365283,0.004233582,0.0025748061314361075,0.002089887464292004,2
0.0010159,0.002987051,0.005667142,0.005995017,0.001349256,-0.000900703,0.018121718,0.001639787,0.006657004,0.0018923602876688463,0.0020503820289673727,1
0.001520156,0.002899896,4.26e-05,-0.002341598,-0.006746929,0.010022902,0.000300217,-0.003988002,0.003322491,0.001376340685996142,0.0019155737603731265,1
-0.00381384,9.21e-06,-0.003278272,0.001805466,0.001286128,-0.000649026,0.005871807,-0.000537831,-0.001537399,0.0005308630757421321,0.0016386316234469277,1
0.020479928,0.023256492,0.007386521,0.01323924,0.011431697,0.013831836,0.010798081,0.011916154,0.01345158,0.0018003665197793301,0.0016709786027134083,2
0.006075096,0.006670397,0.007896758,0.0,0.00616038,0.003700767,0.002162527,0.0,0.001229191,0.00162537132046892,0.0016618571462645108,1
0.010027432,0.011553941,0.0,0.0,0.0,0.004703574,0.0,0.0,0.004452219,0.001785030132163884,0.0016864917434443855,2
-0.004077191,-0.001356801,0.001682879,0.002666611,0.0,-0.005037669,-0.002724989,0.005250169,0.002949178,0.0007646216099323443,0.0015021177167419773,1
0.004087933,0.011301841,-0.005894051,-0.00477771,-0.003170893,0.000931112,-0.004270951,-0.003953149,0.003124776,0.000607791529994098,0.0013232524793924014,1
-0.003990517,-0.006800986,0.00336867,-0.008161901,-0.008610225,-0.011097557,0.013915415,-0.009357213,-0.00362746,-0.00016644219678202355,0.0010253135441575165,1
0.013150996,0.023087673,0.006661623,0.012538072,0.010153609,0.003230749,-0.005139604,0.013490297,0.003942423,0.0005962753471346902,0.0009395059047529513,1
-0.006163386,-0.003594491,0.001765063,0.000158395,0.001142996,0.0042358,-0.011307511,0.002303192,-0.005179159,-0.00035369750985142284,0.0006808652218320764,1
-0.01276782,-0.01621416,0.000685109,-0.003182307,-0.002755801,-0.008090837,0.002517575,-0.003337412,-0.003799375,-0.0016207969332951541,0.00022053279080663018,1
0.021378817,0.028145888,0.011088384,0.007605621,0.005987213,0.003905017,0.003426713,0.0061868,0.007507331,0.00012888022417502625,0.00020220227748030939,1
-0.004650074,-0.003290601,0.000842168,0.002076398,0.004939216,0.00612938,-0.007219636,0.003594524,5.08e-06,-0.0005781375837522174,4.6134305233804e-05,1
-0.014181169,-0.011798023,-0.01625795,-0.017727677,-0.014003168,-0.015339077,-0.015763662,-0.015112856,-0.012591087,-0.0018857957229019237,-0.00034025170039334165,1
-0.001211584,-0.014212047,0.004511129,-0.002991089,-0.00280686,-0.017574433,-0.004663629,-0.005225307,-0.015519306,-0.0018542128892232185,-0.0006430439381593172,1
0.012526916,0.016708117,0.008026026,0.016382873,0.009694645,-0.00074188,0.003178826,0.012064507,0.008943,-0.0007123891547094062,-0.0006569129814693351,1
-0.00741867,-0.003765961,-0.001019431,-0.00541835,-0.010480582,0.017223137,0.000980505,-0.00889712,0.002515698,-0.0014007803922713837,-0.0008056864636297448,1
-0.001926377,-0.00118032,0.002261236,-0.009945965,-0.010203185,-0.012791962,0.0,-0.012900104,-0.003179646,-0.0014860233118208597,-0.000941753833267968,1
0.012008849,0.015475997,0.002792559,0.026140574,0.015518036,0.019598292,-0.007435409,0.015972171,0.008768359,-0.00042423237630004394,-0.0008382495418743833,2
-0.014084423,-0.017618884,-0.023659567,-0.027634706,-0.026486483,0.004188857,-0.034882362,-0.029021541,-0.011889142,-0.0016690249096924653,-0.0010044046154379998,1
-0.004895555,-0.020578676,0.006441938,-0.012278972,-0.003020529,-0.026008978,0.002177718,-0.011822851,-0.009722941,-0.0018922543770600348,-0.0011819745677624069,1
0.013199043,0.025293045,0.012860144,0.00990584,0.005569255,0.012065368,0.019639058,0.012360258,0.002971064,-0.0006021413913657717,-0.00106600793248308,2
0.004356217,0.008757443,-0.016787736,-0.001499926,-0.011547783,0.0,-0.00661218,-0.006068731,0.004164699,-0.00028991772004686566,-0.0009107898899958371,2
-0.009524497,-0.017841335,0.0130352,0.005075353,-0.025939946,-0.033259031,-0.00610478,0.000863421,-0.007586866,-0.0011492875533939484,-0.0009584894226754594,1
-0.018303062,-0.021593711,-0.024127171,-0.026297374,0.0,0.0,-0.034097312,-0.030722352,-0.01250644,-0.002509770100275739,-0.0012687455581955156,1
-0.015818452,-0.0280919,-0.006608358,-0.008091769,-0.012871004,0.0,0.000693465,-0.013654444,-0.013384167,-0.00334887135381337,-0.0016847707173190867,1
-0.012077182,-0.024921713,-0.032888466,-0.008459008,-0.015260272,0.0,-0.02337866,-0.017706496,-0.013554059,-0.003669674200844883,-0.0020817514140242465,1
-0.056752612,-0.076967445,-0.015426629,-0.033241327,-0.026580918,-0.031445668,-0.008599649,-0.033875001,-0.014724997,-0.00744304777954815,-0.0031540106871290278,1
0.068951684,0.100620694,0.043034725,0.051629978,0.050322689,0.015899612,0.04024732,0.067042467,0.025317649,-0.0002868804149876443,-0.0025805846327007515,2
0.000243026,-0.010619634,-0.003403127,0.003284778,-0.009923973,-0.011422256,-0.015830571,-0.007264982,-0.006566375,-0.000157959836864722,-0.0020960596735335457,2
0.02647418,0.03099938,0.013645989,0.023858036,0.0091998,-0.001640942,0.012325743,0.012905352,0.00716741,0.0020373601355818116,-0.001269375711710474,2
-0.000807723,0.006190107,-0.012219412,0.011013777,0.009281581,0.021559201,-0.006707098,0.003240997,0.005779977,0.0015577882492082348,-0.0007039429195267323,2
-0.038389961,-0.046439624,-0.018979079,-0.031729866,-0.031938096,-0.014992412,-0.021467283,-0.035458268,-0.011049522,-0.0018337105705822476,-0.0009298964497378356,1
0.005780967,-0.003439788,0.001108852,0.001684314,-7.6e-05,-0.02191092,-0.008647641,-0.00055238,-0.013753547,-0.0009463639870021796,-0.0009331899571907044,1
